C2616,1,0,0,0,0,0,0
C2801,1,0,0,0,0,0,0
C2802,1,0,0,0,0,0,0
C2803,1,0,0,0,0,0,0
C2804,1,0,0,0,0,0,0
C2805,1,0,0,0,0,0,0
C2806,1,0,0,0,0,0,0
C2807,1,0,0,0,0,0,0
C2808,1,0,0,0,0,0,0
C2809,1,0,0,0,0,0,0
C2881,1,0,0,0,0,0,0
C2882,1,0,0,0,0,0,0
C2883,1,0,0,0,0,0,0
C2884,1,0,0,0,0,0,0
C2885,1,0,0,0,0,0,0
C2886,1,0,0,0,0,0,0
C2887,1,0,0,0,0,0,0
C2888,1,0,0,0,0,0,0
C2889,1,0,0,0,0,0,0
C2890,1,0,0,0,0,0,0
C2891,1,0,0,0,0,0,0
C2892,1,0,0,0,0,0,0
C2893,1,0,0,0,0,0,0
C2894,1,0,0,0,0,0,0
C2895,1,0,0,0,0,0,0
C2896,1,0,0,0,0,0,0
C2900,1,0,0,0,0,0,0
C2901,1,0,0,0,0,0,0
C2903,1,1,0,0,0,0,0
C2905,1,0,0,0,0,0,0
C2906,1,0,0,0,0,0,0
C2907,1,0,0,0,0,0,0
C2908,1,0,0,0,0,0,0
C2909,1,0,0,0,0,0,0
C2911,1,1,0,0,0,0,0
C2913,1,0,0,0,0,0,0
C2914,1,0,0,0,0,0,0
C2915,1,0,0,0,0,0,0
C2921,1,0,0,0,0,0,0
C2922,1,0,0,0,0,0,0
C2923,1,0,0,0,0,0,0
C2924,1,0,0,0,0,0,0
C2925,1,0,0,0,0,0,0
C2926,1,0,0,0,0,0,0
C2927,1,0,0,0,0,0,0
C2928,1,0,0,0,0,0,0
C2930,1,0,0,0,0,0,0
C2951,1,0,0,0,0,0,0
C2952,1,0,0,0,0,0,0
C2961,1,0,0,0,0,0,0
C2962,1,0,0,0,0,0,0
C2963,1,0,0,0,0,0,0
C2964,1,0,0,0,0,0,0
C2965,1,0,0,0,0,0,0
C2966,1,0,0,0,0,0,0
C2967,1,0,0,0,0,0,0
C2968,1,0,0,0,0,0,0
C2969,1,0,0,0,0,0,0
C2970,1,0,0,0,0,0,0
C2971,1,0,0,0,0,0,0
C2972,1,0,0,0,0,0,0
C2973,1,0,0,0,0,0,0
C2974,1,0,0,0,0,0,0
C2975,1,0,0,0,0,0,0
C2976,1,0,0,0,0,0,0
C5001,1,0,0,0,0,0,0
C5002,1,0,0,0,0,0,0
C5005,1,0,0,0,0,0,0
C5006,1,0,0,0,0,0,0
C5007,1,0,0,0,0,0,0
C5008,1,0,0,0,0,0,0
C5011,1,0,0,0,0,0,0
C5012,1,0,0,0,0,0,0
C5013,1,0,0,0,0,0,0
C5014,1,0,0,0,0,0,0
C5017,1,0,0,0,0,0,0
C5018,1,0,0,0,0,0,0
C5019,1,0,0,0,0,0,0
C5020,1,0,0,0,0,0,0
C6101,0,0,0,0,0,0,0
C6102,0,0,0,0,0,0,0
C6103,0,0,0,0,0,0,0
C6104,0,0,0,0,0,0,0
C6105,0,0,0,0,0,0,0
C6106,0,0,0,0,0,0,0
C6107,0,0,0,0,0,0,0
C6108,0,0,0,0,0,0,0
C6109,0,0,0,0,0,0,0
C6110,0,0,0,0,0,0,0
C6111,0,0,0,0,0,0,0
C6112,0,0,0,0,0,0,0
C6113,0,0,0,0,0,0,0
C6114,0,0,0,0,0,0,0
C6115,0,0,0,0,0,0,0
C6116,0,0,0,0,0,0,0
C6117,0,0,0,0,0,0,0
C6118,0,0,0,0,0,0,0
C6119,0,0,0,0,0,0,0
C6120,0,0,0,0,0,0,0
C6121,0,0,0,0,0,0,0
C6122,0,0,0,0,0,0,0
C6123,0,0,0,0,0,0,0
C6124,0,0,0,0,0,0,0
C6127,0,0,0,0,0,0,0
C6128,0,0,0,0,0,0,0
C6129,0,0,0,0,0,0,0
C6130,0,0,0,0,0,0,0
C6131,0,0,0,0,0,0,0
C6132,0,0,0,0,0,0,0
C6133,0,0,0,0,0,0,0
C6134,0,0,0,0,0,0,0
